sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
1.1821759386,0.6435141823,0.4582094960,1.7982293178,2.1432465300,0.0019369015,-0.1747803267,2.3225047205,-0.1030055620,-0.2093721180
0.4239781171,1.4194455286,1.3707926929,0.6643501234,0.2392012774,0.0574583626,1.2105695289,1.7094662712,-0.2528295196,-0.1358738139
0.9627458386,0.3100235343,0.1006816926,0.9989509059,-0.1783031449,0.4416157098,2.4130800346,0.6267471147,-0.5326830997,-0.0103503333
-0.3140876034,4.2588029758,0.3169653767,0.5019806090,1.0701107833,-0.0750442316,2.1336459449,-0.0588703134,-0.2219082001,0.6616765288
0.0961568412,2.1442167056,2.3946772528,0.0161835445,-0.0254453355,2.5640884088,0.8374635066,0.2813081071,0.4196418936,0.1109223089
0.4708780746,1.0271376142,0.3158128196,-0.4531753223,-0.0048680063,0.2952469612,-0.3485934217,0.8638122895,0.8048719821,0.4675879191
1.3569064695,0.1228288904,-0.8003404937,-0.6370633753,-0.1676684354,-0.1770535317,0.4205558656,-0.6567596449,0.1548588770,-2.6630838046
0.1680603467,0.9933778251,-0.9875144025,0.3646434953,0.1572436128,-0.5147105021,7.9976272922,1.1380315492,0.2948956740,3.8924603844
0.0897567767,-0.0041733757,3.4116449047,0.1620402003,0.5360747147,0.0359194859,0.1200491128,0.1565097426,0.3487750148,1.3937139289
0.4740395940,0.4686222326,-0.3727666837,-0.5951874778,0.7680650450,-0.3815608170,-0.4545815829,2.1233216397,0.0231440106,-0.3166839052
-0.1763486646,-0.0044799081,-0.3340760897,-1.1667893307,-0.4481612105,0.2953168134,-0.2281140985,1.5913915207,0.8892607022,0.6725186033
-0.1895501610,-0.3437747203,1.2040499361,0.1295893739,-0.0283062752,-0.3802616749,-1.1693430022,0.1191193500,0.9092199595,0.2345809866
1.5894153567,-0.4208667354,0.5216135037,-0.1674962639,-0.1554377117,3.7119150425,1.0186593740,-0.0715998483,-1.1044926790,0.2023848487
1.9633624556,1.3712211840,-0.2519342752,-2.5133751670,0.9674673836,0.3421685015,5.6927884171,0.2086385534,0.0037694643,2.1447514093
0.0255510435,0.3945286969,0.0522492007,0.0805801930,0.7503403225,-0.9275922815,-0.5266759840,-0.9812560031,-0.0644386630,2.8891870186
0.4189935495,0.6277379189,0.0794483126,-0.0446510620,0.2780715474,1.9880952524,3.6699676939,2.3528526713,-0.5163230567,0.0474884126
-0.3018181056,0.2232738626,0.6314519524,0.0456644706,0.5471940173,0.6374559957,0.1476401887,2.1135602994,1.8693414457,0.2697952911
0.0055889516,-0.3880430136,-0.3393064112,0.2320232433,-0.3227802195,2.6106491782,0.0532485277,-0.3593158019,0.1292042299,-0.0726128874
1.0606821701,0.1811392463,4.7175107030,0.0234707489,-0.0118762320,1.8088675566,-0.0804022350,2.9825472334,0.0114503355,-0.9864491625
0.1751912501,-0.4989556134,0.0151475702,0.2678961343,0.2143172354,4.6581983567,0.1259224229,-0.0815419910,-1.7299299837,0.0735316470
1.1249655602,-0.0239617081,1.3515170740,0.4653858883,-0.0225745793,0.3836443657,-0.8891420311,0.0865581046,2.5146275900,0.0266201165
0.5550686849,0.1071592999,-1.2518251068,0.4022464355,0.3294624268,-0.2057991117,1.7619506042,2.4851494200,0.0396548878,3.8498741900
0.6386756195,-0.1753166878,-0.1713910806,1.1311179197,3.1499147672,1.8847131923,1.0852370156,1.0996468233,0.6454681249,0.7521060007
1.7001722743,-0.1984509451,0.3914845792,1.1123305883,0.1767973581,1.0949771316,0.3017553118,0.5516767628,0.7436665819,-0.7014475615
0.2175087233,0.0914157955,1.4774261094,0.3749491216,0.0364829901,-0.3547022396,0.1800693012,1.6051292697,0.5335801365,1.8632457945
0.0064839430,0.3714496132,-0.0846309118,-0.1415797382,2.0069727775,0.0183029478,0.0878772390,2.6281503371,-0.3098875223,0.9677995265
0.7657762113,-0.3099509076,-0.2762717904,1.6969466018,0.5015425097,0.1618906944,0.0355661344,0.4415704100,0.5581792399,0.3463800943
0.0688734814,2.3224643804,0.0261445095,0.0650148421,0.2113529154,0.0476559905,0.0693344197,3.1083128519,0.1111947384,1.0601149383
-0.0802659169,0.8245042336,0.9419108380,-0.0088962648,-0.1618789468,1.1565143713,-0.3070562338,0.5399953122,-1.5653759992,1.1735425450
0.0327194574,0.1965015058,2.6934599122,0.1496868606,1.1586856908,0.4116439066,0.0879863400,0.7493460716,1.0132042076,0.1181025160
2.0304818244,0.0946736636,6.3819197631,0.5028484872,-0.5625414578,1.4785395719,0.4506309284,0.7994203986,-0.4224513778,-0.3124239599
-0.1316645122,0.5807136290,0.0189142605,-0.1552579481,-1.3066247885,1.4233922531,3.2678687530,2.3633489472,1.8747480682,-0.1629840185
0.2048703472,-0.6376719602,0.9701514708,2.0988127501,-0.0681569882,1.9591982811,-0.4949599221,-0.4682872960,0.2148284465,0.1310572303
0.0714336083,3.3204453722,0.3468925774,1.8688023338,-0.1508388168,-0.3694984637,1.3329709190,-0.2366503795,0.3986735278,-0.2282905051
0.0029293872,-0.1569188493,0.9901530547,-0.9115214331,0.4445160827,-0.0095173514,0.0797534650,2.9634300467,-0.1260288205,-0.4169169649
-0.4050792900,0.6202998398,0.4083613186,0.5629399788,-0.4325955759,-0.1928401889,-0.1525700747,-0.2234955485,0.7939108050,-0.1658502615
-0.6683381861,0.2161033188,1.8307063232,0.7337877968,1.2761066863,1.1955985730,6.9143915857,1.3870461669,0.7212824926,-0.1572932193
2.1720108971,1.2488196857,2.9028759183,-0.2387310782,0.1632853822,1.6169459379,-0.0042451364,-0.0006380326,2.8427825007,5.2505124161
1.1409454820,0.5685869145,-0.2042427391,0.3982058601,0.2471390571,2.4932042599,1.5250702032,0.2258074982,-0.2588706346,-0.0179262639
0.7258805252,-0.0188918788,-0.2783164665,-0.0328764981,3.3472812648,-0.1272694541,0.2072544119,0.0070315633,-0.0072979254,1.1740885157
-0.3110337993,-0.0092375006,-0.0672746299,0.2206786520,-0.2894942380,0.8437303107,1.2718044666,0.5357492467,0.1238352675,0.0814830882
0.0092493457,1.0950287606,4.4005376216,1.3069406875,0.6791673147,0.0667670564,-0.3201634080,0.2267429104,-1.0436952644,-0.3137971149
0.4345905865,-1.5967223367,0.4843906792,-0.1960443199,0.6319649784,0.0205838168,-0.8733145076,0.3296483112,0.1925334188,0.8353439040
0.1940341491,0.7488133242,0.1350343940,0.3338795484,0.6892721554,0.7156494085,0.0953741950,0.4612041046,-0.1666622241,-0.5787554809
-0.1303417937,0.3248573932,1.6344781799,0.5186761780,-0.0049679182,1.1481128961,0.0116274980,-1.0305046744,0.1746355953,-0.4537849294
-0.0064361635,-0.0891253495,-0.1275463301,-0.0009248071,0.1954639393,0.4000610728,0.0529358052,1.2997481467,-0.4732813289,-0.2309257199
0.3510811131,0.5700004549,1.1471222507,0.0566938497,-0.0060065494,0.4516971723,0.8979302943,-0.0891596446,1.7782111583,3.3337204130
0.0872596153,0.0774424413,-0.4458468375,-0.0500993682,-0.0184969970,-0.0916293962,-0.3858281449,-1.1971762983,0.0295354597,0.0703820952
-0.0932992307,-1.6434702649,0.9097514236,0.5710537852,0.7837320684,-0.6647789563,1.9220057691,2.4947443461,-0.3478148285,0.0911923030
-0.7648028316,-0.9674064482,0.4516006941,5.3864714700,-0.1800011484,0.1530542996,-0.2767468146,-0.4476237489,0.0397395372,-0.1533671279
0.1312872503,1.0513936081,-0.1400693105,0.2712268466,0.0092343297,-0.5643662320,0.0222518575,-0.1718426738,0.7593034632,-0.3131222961
-1.4687515516,1.0732344557,0.4251101136,-0.0123219520,0.2393901200,-0.1096197457,-0.3349813378,0.4042509461,0.0390552736,0.1076871583
0.0038357541,-0.4044592533,0.3529975778,0.6625134830,-0.0573517438,-0.2792034109,0.0377040949,-0.1085045075,0.5143986121,0.4293530546
0.0225518860,0.4427353125,-0.0568522007,0.0596666647,0.2192156086,0.5011457056,-0.1184933945,0.4528856949,-0.0248430366,0.1794860185
0.2050570136,1.2480156028,0.0076108990,1.3471927288,-0.1384088577,-0.2734366322,0.6796653469,-0.0789246170,0.2622975645,0.0078490166
0.2582250241,1.7578866824,0.0648215702,0.0541739919,0.0689393026,-0.3861100624,-0.3140163429,-0.0430713612,-0.0037702182,1.9924484738
1.6140948141,-0.7539932968,-0.9306928996,0.1355650855,0.6106628190,0.0028024739,2.5327346441,2.5194715791,0.0490263656,1.6965291864
-0.1531914167,0.3039419476,0.8849392598,-0.0180910073,0.1036859223,-1.3052988741,-0.2261605788,-0.0678293548,0.8817166788,-0.1295668737
1.7555429265,0.4752238564,0.0205409138,2.5947874987,5.0897911920,0.4808303283,-0.2122849790,1.2669160121,0.6748462027,2.2779450141
0.1850013386,-0.1345743704,0.3706643948,1.5536842204,4.4506243690,-0.3975846275,1.1896816107,0.0138718734,2.6862501413,1.1618270427
0.1431950671,5.2459671759,0.2584278736,0.1562019342,4.6290709078,1.3868990287,2.2180756050,0.0892927585,0.0115654040,4.8741509772
-0.3069830869,-1.9322821360,0.0069083907,1.8562391409,-0.4041300658,-2.3212407201,0.5063153392,-2.3989612279,3.1151417057,0.0660887169
-0.2888712706,-0.1652490237,-0.2749796976,1.5511097047,1.0232630072,-0.2782995367,-0.9263008855,0.9007158109,-0.5666395095,0.8607876283
-0.0530577184,-0.0281372738,0.7357756041,-0.1605533190,0.3489057054,1.6205574850,-0.0943876659,0.3704903478,-0.0044814096,-0.0291510963
-0.0330249120,-0.3225544128,0.5707595376,-1.1653286777,0.4082850745,0.0047380710,1.6346809005,3.9334176885,-0.0509551085,0.2723868554
-0.2210680141,-0.1057146009,0.0316951013,-0.9930638724,-2.5329944612,0.0491920949,0.4265389779,0.6840784858,0.5278646243,-0.0948710930
-0.1941256808,0.5630629373,-0.4754557933,0.9963036603,0.7236842897,-0.6142587074,1.9943587748,-0.0580524488,0.9093289310,-0.4175753789
0.0309726913,3.4177248128,0.0896611004,-0.0082724093,-0.1528316287,0.7708802589,0.4743304768,0.0409510711,0.9580335792,0.7348097860
0.1043992043,0.3257379854,0.5206427338,0.7233146248,1.3709297847,1.4820866223,0.2657824993,1.6858410430,0.9392532598,0.7081349729
-0.0757374364,0.3658539270,-0.0860776065,-0.5650688804,0.3381647546,-0.6408999304,0.3276137933,-1.3742676203,0.3733099090,0.4224716189
-0.0906064721,0.9745849706,2.4869117094,-0.0569983678,0.0926221572,0.9591413311,-1.8471165298,-0.2812563340,-1.4656983696,5.1429609497
0.0454610266,0.1318942529,0.4258109996,0.4998481518,3.4713946193,-0.0016737985,1.6457739844,0.3183248375,0.1458683718,-0.1548271918
-0.0998526942,-0.7640941142,-0.0541522156,1.7669297638,-0.6345357100,0.4904294969,0.0924940961,-0.0829760416,1.4035911452,-1.3963426412
0.9557667580,1.0914361822,0.3267396623,0.6437080756,1.1061537801,2.1960536121,0.9860032111,0.2740495980,5.7749656959,0.1085884445
-0.1386691702,0.3763253021,0.1117608721,0.1652326272,2.6069017562,-1.3061648583,1.8182057987,-0.1060808865,0.0027886416,0.3089120688
-0.0680411752,0.3401780821,0.7073637253,-0.2620674345,-0.3329614446,-0.0907530616,0.0460613008,0.0131626699,0.9765392427,1.9821426185
-0.0742200504,-0.1429810889,-0.0040318145,1.1330540573,0.0891029911,-0.3181218670,0.5506452740,0.0058462469,-0.2577263819,0.2858945874
0.2276546708,-1.0193672820,0.4801412467,-0.1197868794,-0.0001316509,-0.0265113845,3.0866518619,4.0101025097,0.3662626674,-0.1873955177
-1.4832036471,0.5209492041,1.5197015794,-0.0264071815,0.4205229477,-0.0045996946,0.3885318476,-0.1469067392,1.2428695581,0.0044528852
-0.2528019949,3.8598522476,1.8161507688,0.1715725785,-0.1102192540,-0.1061331813,4.4274381450,-0.0923344325,0.1672772768,-0.0144249775
-0.8693119426,0.9298789119,0.9939457159,-0.7254877983,0.7772734002,-0.0168347452,-0.2488000132,0.0936724211,0.0600745219,0.3992698827
0.3552149198,-0.2604437779,3.2724862111,0.1749248449,-0.1618843609,-0.1231628616,2.0431250525,-0.4031185539,-0.0704551972,0.4682868906
0.8496846621,0.0217647186,0.6296726697,-0.2023914896,3.2404481253,0.0673234641,0.8636797973,1.8910250806,0.0837654810,-0.2281032483
0.3411943781,0.1989181144,-0.1283965255,2.3177196696,0.1907902072,-0.2321054516,0.0876535471,-0.2387126948,0.3487920091,-0.5007992780
-0.0747166894,0.1352174555,0.0976730801,0.4251068889,-0.0987395067,0.3120633841,0.2149331367,-0.0246681700,0.0251916661,1.9050833073
0.3522233670,-0.0730362728,0.0505203556,-0.7846796888,0.4657790960,1.0006139168,-0.0672958075,2.6723155442,-0.0817737065,0.1227880552
-0.1785949637,1.4101907289,1.7435395751,0.7874544019,-0.0946198825,0.4067636167,-0.3712991525,1.4588112686,1.6816745978,0.4665294875
0.0739712333,-0.5583824799,0.2768765126,0.3498336938,5.1099089133,-0.2625428486,0.2429495042,-0.5852508517,0.0524443176,-0.0011741003
-0.6373885039,0.2046469439,0.3199543006,1.6176682355,0.4717050366,-0.1527833706,-0.6491056456,-0.0209417960,0.4223461195,1.0577455118
-0.0954453502,0.3062935008,0.5199070385,0.3186168697,0.9920107699,0.0016259513,2.3257558976,1.3194541162,-0.1796649260,0.1559428131
0.8316615236,-0.0720012146,-0.0199597560,0.0982002090,0.0202431247,-0.1080193947,0.1898131643,3.5747169103,-0.0543239210,0.2859494033
0.0447670949,0.3087865180,2.6872536047,0.4389484513,-0.0141545693,0.8644492301,0.0863764470,4.5230363990,0.1119710298,1.9832231216
0.7600723895,2.3529717174,1.5713415976,0.9926120910,-0.3910019405,0.4635541220,-0.0767957459,-0.3120321952,0.4371145926,0.1368012101
-0.9528064670,0.4413026274,0.0102204058,-1.0302884321,0.3675312319,-0.1932919937,0.0761729359,0.0579993391,0.9808413504,1.4404894235
0.0139579927,-0.1476338912,-3.2948586332,0.0179660665,0.5223580711,0.8941447407,0.0483289890,-0.0378934654,1.7555342377,5.8517430590
1.1794483214,-0.1608003043,0.1041674572,0.3772441104,0.2672084052,-0.0340362234,-0.0066487376,0.0616755590,0.1114627598,-0.2690280343
-0.0032420779,-0.1871767305,-0.1053549804,-0.1420264323,0.3449079733,0.5304547805,1.0208443245,4.7937153919,0.8700442673,-0.0554813799
-0.1769022476,-0.1334315525,0.0695461615,0.8700036474,0.1259262944,0.4627210286,-0.0521921807,-0.0577331546,1.0559139797,-0.3554534141
-0.9171940224,-0.9682817671,0.2309934311,-0.2583683966,0.0519689925,-0.5700995152,0.4013447185,2.8956711931,-1.2119519362,0.5059462820
1.2855537115,-0.2175781574,-0.0999124612,0.1604324084,0.0077549756,-0.1112995519,5.9902867896,0.8336825994,0.3268090335,-0.4945024398
0.0407147511,2.6846522121,-1.2468856079,0.1128462624,-0.4673505004,2.2666079297,0.0031279110,1.1882862422,0.7114393234,-0.0168895126
-0.2313952065,2.0100475553,-0.1673832409,2.1403331511,0.1713040508,-0.1766439308,-0.2374378845,0.3171240273,7.3069845349,-0.3444062239
0.7046388007,4.8693472609,-3.3179082920,3.9053085741,2.1184684605,-0.5651002255,0.0046722263,0.4442746302,0.5577587223,-0.1143665023
0.1294639346,0.8215505696,0.2873547356,-0.6119316540,0.7123024266,0.0011434341,0.0408628439,0.4779497467,-0.0211435290,1.0927366790
0.1334235774,0.1480215903,2.4910403540,1.0755246769,-0.5198768976,0.0598795472,2.3631973233,0.0426035421,1.0364900661,-0.4042972840
0.0973186194,2.5183990930,-0.5418788172,0.6783235743,0.0746687538,0.5216414544,-0.0251178416,0.6138098435,-0.3907025037,0.8401649572
0.0400124961,-0.6493880257,1.6796161229,0.4343077249,0.8620422153,0.1168900540,-0.0899348984,1.0298775548,0.1843542549,0.1721263327
-0.0273461057,-0.0028422301,1.7704745502,-0.0128117325,-0.0932880267,1.0544539831,0.7692209599,1.4104996406,-0.5760632588,-0.0000328663
0.0094725374,0.2787476799,-0.2785326049,-0.7994756036,-0.0413098420,-0.8141340250,-0.4453430914,0.5142374741,-0.7289772786,-0.0727028607
0.2436708482,2.8975725635,-0.0733723759,0.1609591587,0.4439355985,-0.0704044314,-0.5953453464,-0.4467334192,-0.2563353663,0.0603408481
0.3578843917,4.5503350343,-0.0605915242,-0.0715906834,1.0094627104,-0.2665935948,0.0716859037,0.4131075725,0.2754211216,-0.3410321266
0.0157779416,-0.3667835504,-0.0564499338,0.6842005877,0.6352110205,0.7671073032,3.9496225424,-0.0253687359,1.3401657239,0.1801911423
-0.2633779589,-0.7920579019,-0.4742669250,-0.8120846274,-1.0435005485,2.5553388501,0.3757661565,1.3558746728,2.3618755182,-1.1855639755
-0.0057455027,0.6890525501,-0.2501525458,1.2956544276,4.5875902593,2.9650837478,1.0188363175,-0.6512473690,-0.4530579333,-0.6670800836
0.0065807410,3.0953391807,0.0007672443,4.3453557274,-0.1153238909,-0.4668296438,0.1299463940,-0.1273205602,-0.7272869712,-0.1461722055
0.2098579897,2.3541446165,-0.0741860753,1.3236084126,0.5109027800,5.2223539828,7.8966836521,1.5758783398,-0.0074368064,0.0367643559
0.0817419635,-1.0710501610,0.1544566861,0.5945081244,0.1361466792,1.0995198649,0.5896367125,0.8789428625,2.3170690527,0.1037795329
-0.2595290675,-0.1079311212,0.0887070886,0.7721788100,2.2337412684,0.1695641125,0.2401791622,1.5913333253,1.4998591768,0.1846043659
0.5667456521,1.9610217550,0.4437219037,-0.3787042953,1.7002399936,0.8537878307,-0.1245920231,0.2669681139,1.0804783026,1.5502320872
-0.2321086610,0.5344866663,0.1309670222,-0.1799443006,-0.7219264791,-0.7698501810,2.2765534700,0.8911961984,1.0125203317,2.9019994466
-0.0324212492,0.0568362507,0.7496967265,1.5937309333,0.4474868184,1.3921217169,-0.0489182306,-2.7722253491,-0.8220136935,0.9065340516
-0.8001567904,1.2938929951,0.5004990735,0.0269824940,-0.0172250783,0.0480253469,0.0119747584,-0.0569232902,0.8274466780,-1.0985558973
0.1486614607,-1.5479508529,0.6785463244,-0.0011964496,-0.0224834793,0.1097219894,2.3466428822,-0.0434913538,2.2326027371,0.9431932120
-0.0579297327,0.0703587479,0.0032970392,0.1479906973,0.4155310568,1.4877983083,1.4600979763,0.3581614649,-0.0818372376,1.5804860077
0.1379376667,1.1796800382,2.3403787877,0.0124150545,0.6321403421,-0.1461345765,1.4486824126,0.1569288537,-0.0983291396,-0.5124604496
0.3474332233,-0.6069279384,0.1237571890,1.1544193744,1.2051918852,0.1315723742,0.4329483432,0.6692518587,0.8328440475,-0.0156631641
-0.0460693116,2.7418088753,-0.4905489741,0.8981690351,-0.5091991778,-0.0185428114,-0.2415868728,-0.2112713289,-0.0193923188,0.9311789410
-0.2208458030,-0.0378009446,0.3225930030,-0.4494266701,-0.9078602513,0.1852587365,-0.0016051267,0.6243877608,0.1583428226,-0.1417096912
0.8986866138,-0.0262217498,1.7827650060,2.7569123921,-0.2590366458,0.2295608422,0.1300884700,-0.2753651252,0.5631973724,2.2122263421
0.2608935654,0.4681362572,5.4022128905,-0.3983150660,0.6556104617,1.9122166238,5.8029383064,1.5500284862,0.0858328277,4.1252120189
-0.0812569498,-0.1985589147,1.7995852912,-0.0571741862,0.8568614274,0.8090414119,0.0523326922,-0.4430452131,-1.0952829063,-0.0461196400
-0.4058134070,0.1902816708,0.0303439622,1.0381293505,-0.2102279445,-0.8435083421,-0.0694903277,5.4796360369,-0.4805969115,0.4296550344
-0.1835731608,-0.9838500460,3.4858696491,-0.0345685773,2.9095618737,0.6631808725,1.5360189954,0.1922304984,0.2066221171,-0.0695583672
0.4405908973,-0.0944677058,-0.0373108075,0.0810481269,2.5889696627,0.2944528450,1.6922493661,-0.1702345304,4.0539038459,0.7875659072
1.7701474235,0.2902794157,-0.2938471559,-0.0000247557,0.7029228481,0.3977852934,0.5950850228,0.2807935116,0.9196667221,-0.3895507120
-0.0716456094,-0.6697694974,-0.0678901564,1.1189607121,0.0062368840,2.7866723102,-0.1258102781,1.0960201213,0.5902081257,-0.0057138213
0.0010413712,-0.0506158176,0.1161432834,-0.0844892124,1.3407786186,0.9362539591,0.4272233474,0.7863525223,0.0206227748,-0.3509009515
-0.5011826609,5.4410005329,0.8819774172,-0.0072402747,0.3367034504,1.9778607027,0.3291540260,-0.4101990293,1.1441184994,0.9335554011
-0.0009868496,-0.0541538996,1.2434714939,4.3214461891,0.0156014190,-0.0030836596,2.6736020095,0.8311892394,-0.5856794692,0.9396770008
1.3522677542,0.2366830057,-0.6614343669,-0.0020042566,2.2490368424,1.2008592926,-0.2259617881,0.1266436288,0.8671451291,0.3883380878
0.6918062166,0.9981125142,-0.0953513049,-0.0182054917,-0.6332282810,0.2642088628,-0.0095726728,0.1097775631,0.5775059049,2.7619273065
1.0958892622,0.2119782759,0.5297579346,-0.5574118036,0.1163436658,-0.2484388378,2.1297059794,-2.3119094116,0.2685791967,0.2886944096
0.0592257540,0.4844101234,-1.2153354988,0.3647154867,9.9463931902,-0.0809430519,1.3883175682,0.0965095088,-1.3665767713,1.1960125356
0.0924957304,2.6989870908,-0.9841549182,-0.5495121015,0.5638857117,0.5321273113,0.1793489080,0.5808656635,-0.8037369500,-1.0084554710
0.4638714978,0.7308262951,2.2184352247,-0.8494949052,2.9710482068,0.4355219535,-0.2731413542,-0.4358216633,-1.3151958705,-0.6573183363
0.1807530263,0.5651773661,0.2250925064,0.9845393290,0.8665511672,1.6862428616,-0.0420200851,1.8176613321,0.5770920949,-0.0742454975
