sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
-1.1740574280,1.7453653084,-0.5810027182,1.1283286598,3.7826142000,2.4763828766,4.6393592664,0.8407224827,2.5772068439,3.0521750043
-0.6041533887,1.1978947320,1.6557709653,1.8093993055,2.9352034470,-0.0919923997,1.8925575600,-0.0693622266,4.6517079531,4.7351287873
-0.6665500719,0.5894450223,1.0923142150,1.1632262404,1.0119182499,1.4082586008,0.0021993781,3.0088068348,7.4178635817,0.5746454176
0.9351694993,-1.6811806688,0.6840458254,-0.9567482588,3.2572993943,0.1726947306,4.3167070079,2.2225301738,-2.1076008690,1.3078858290
-0.4904936230,1.7903236774,0.7823540724,3.3507982075,-0.5756132944,2.1778906004,1.1008288565,4.0661082983,2.6102644189,1.1888353431
-1.3500610250,-1.2300126517,-0.1520857732,-1.0880439627,0.5861889229,3.4754135001,2.3346472524,-2.0488986385,3.0995268431,1.4936104848
0.8054266447,1.5238987814,-0.1653923384,-1.7017248002,3.8374616221,0.4920586427,3.2763626759,0.0425524664,3.0830266720,9.5186108362
0.7988642292,-1.3835128994,0.6575107712,0.5979036393,0.4906150990,-1.3169100475,1.2501514183,0.0994871515,0.6314286335,4.6124524827
1.8064454355,0.6317812623,1.4897603137,3.6862906185,-0.6775553452,1.7832405048,0.4714894171,1.7497295874,6.9134517255,5.2012136235
-0.1475636519,-0.1202961914,-1.3112596615,0.1813739855,2.0781437720,4.9006292707,0.1942876170,4.9916958906,1.5428928979,2.7519534329
0.0499624626,-0.5968454483,1.5502675788,2.8418111894,-3.7828488251,2.0432819190,3.3098609153,6.5182388098,-1.2104032380,2.1344692679
0.1526891363,-0.0442839190,0.5380580170,1.0211701107,4.6012302731,0.2396561103,0.2044802585,0.8615043375,3.2286441892,3.9890732605
-0.0641325698,1.2793285713,0.5290016183,3.1872917708,1.1592777693,6.1267800604,1.5106671711,3.0239413202,3.4746755467,1.7359995520
0.4058924845,0.2718628752,-0.2769168059,1.5870951398,0.0727068281,4.6491794108,8.1667843045,3.0418854984,1.2480082622,6.9452895098
2.1399355216,-0.3718729221,0.6750941042,1.2901806828,3.4326404009,0.5043230142,9.6449674408,2.2370649267,7.8143874693,6.8724524296
0.0708261717,0.0699752348,-0.6770820564,0.1834014507,3.6065665687,3.1598500334,6.9646817114,1.7601287335,-1.9317534843,-0.2635861429
0.3012633382,3.1262364461,1.0151246047,-0.9441467479,-0.2539533380,8.9339244274,0.3686611745,1.3808256064,0.0168437880,2.3684995199
0.2313882333,0.4745904702,0.8116575270,1.3796814680,4.2702829753,-0.7890523410,-0.1833375857,0.6652930816,-1.5259765303,2.5419432460
1.1402460488,-0.7399484480,1.3242259802,-2.1188685072,0.1762228222,0.5071264155,3.5416438170,2.8067197527,-1.0423391502,1.3372925700
-0.1627145028,5.7757178437,1.6323522935,1.0201397808,-2.8677037409,3.1947569017,8.9947866840,4.3984207469,4.4661597511,3.6297286084
0.0508272133,0.6619370169,-0.2559876061,5.2249782977,-1.5619349316,-0.1664377680,-0.3831537783,-0.8208838024,1.7621446022,9.7822872858
0.3680024402,-1.1312178268,2.4161652492,0.0650057511,-1.0761007652,-0.7510172886,4.7623353778,1.0976961135,3.2964640639,4.6730136925
0.1165289728,1.6512677313,0.4653881535,5.7279652606,0.2056378728,2.8788424384,4.1174296729,1.9448282989,4.7273518891,4.2043852400
0.3682983640,-0.3379877904,0.2239466344,-0.9620152500,-1.0752103679,3.2103422307,2.5141924273,2.8899332482,4.4245526293,2.3050527284
-0.2724496744,3.6871029349,0.7351997173,0.2391200683,0.9219111751,2.1642488438,3.7329658419,5.7844650726,8.7790446453,0.0420562275
1.1010822336,1.7666354301,-1.6161261315,-1.0594292758,1.0659485595,1.0751098156,0.8462413585,-0.7471211710,-1.2022391915,2.8576334054
1.1103089884,-1.1497227272,1.0471110826,4.0065397269,1.6781123487,-1.7410951494,3.8846723344,-0.4217131692,0.6929845450,3.4785984597
-0.1243500090,-0.3859668379,1.2629348187,1.6549187897,7.0221464145,-2.2705372384,2.4538720111,2.9411464731,1.1885022961,2.8245547589
0.0284784674,-1.5075680819,0.8410717244,1.7593094232,-1.6648518235,2.9303578411,0.3244718084,3.8822331949,3.7469776427,1.4856437881
-0.3403876509,1.1802533149,0.6779288422,-0.4618555325,2.7395358141,2.7351661809,1.5076019649,2.0231728569,-0.5277762059,1.3875305283
1.4725379002,0.2908312833,3.1195788997,1.8086970436,0.4288548163,2.3157381454,1.5724341068,4.7026839994,7.5873956194,0.5776249427
0.8722498348,-0.0234105002,0.1528720254,6.6375644140,-0.8163069863,0.0998426932,4.9196245916,3.9662781472,7.4706404566,4.2869123977
0.5843198263,0.4674042831,1.4313048549,0.9408946410,2.4951250153,6.0680247519,1.2078970616,6.2765010974,4.0122244088,1.5169636362
-0.0034784190,-0.4529770162,1.4791286408,7.3966856219,-0.3775330925,2.4375827438,5.8429289431,1.6938950229,2.2660007793,2.6754125936
1.8372122493,0.1750063531,0.9473654433,0.8054308275,1.2682441252,0.5701423664,2.1235158994,4.2412728570,0.2671173386,4.6389076309
-0.0269371187,0.4507074472,0.0720358917,0.7536082793,-0.5909691683,1.6542853416,2.3474983446,2.6503654623,2.3523773765,4.2490679937
0.5720259957,0.1121403834,0.1202106777,2.0641268011,1.2600781547,-0.0467912715,5.9374066029,3.7353004241,5.4063757682,-0.1736630095
-0.0575242510,3.3699904073,0.7429274663,-0.3211090108,3.1088223428,-0.2382230340,0.4822668050,1.9065635771,2.3710649950,4.4761614664
0.2818154229,-0.2991735848,2.3772349560,0.8392869241,-0.5520691883,0.7859742481,-0.3795769953,4.2562443340,1.8854878051,-2.5944804172
0.0132129281,0.7544469374,2.7096672835,-0.1752872240,1.8578842641,2.5686293824,0.3356421863,3.8789415215,0.6713113893,1.1091718844
0.0331531719,0.5781911055,-2.7532474768,-0.4283577509,0.8619107257,-1.0005278818,0.9213224548,1.8615442816,6.5942657586,3.8595911335
-0.3772509595,0.9660330182,1.7639026851,4.0765983531,2.7747455040,2.9561401551,3.5617523627,3.2651203637,4.5681529512,5.5041897150
0.4075571137,-0.1883305426,0.8646852391,0.4801772291,2.0070032099,2.8205482518,4.0544372907,2.2236693951,4.5596557673,1.3522646742
-0.0911132892,2.6710703573,-0.3177659732,1.1385126668,0.0857902589,4.9875940704,3.0083379381,3.0516685052,6.6103679899,0.1067742336
-0.7383140181,2.1033761257,-0.4358251218,0.0230090908,-0.5797760508,1.1857784297,4.9870063937,1.1705493338,1.9525249376,9.7917479926
-0.5670985372,0.8313395506,4.5587932291,0.6155657097,0.9281351750,2.2165382944,3.0250995780,1.2726293553,-2.0592902278,1.2712091920
-0.8111932816,-0.6647247123,3.1171569935,2.9563729812,0.6189191450,1.0865744691,2.7211453771,5.9629451783,1.2558244071,5.1800267665
1.8076418189,1.6296982181,-0.4757842074,1.0372857025,1.6638815540,-0.8375127939,5.5324860088,7.2508672387,3.2902081999,6.5232048421
2.7055035883,1.5067332304,0.4111770861,3.1179304804,3.4839940920,1.8494734817,-0.3333405191,2.6014659337,11.7995603496,0.9713279518
1.0902005630,0.0041354835,-0.0140110250,1.8890419924,5.0573831363,4.4949428125,2.0228610251,2.9486972855,6.1811709739,10.3822464376
-0.9618998063,0.3305321753,-2.5530630541,-0.0772068380,3.6949443486,-0.8435992121,2.4501237253,6.3396954905,5.5198899524,7.7310226129
-0.4038564829,0.6033887945,0.9937159371,0.2222636773,-0.0010274980,0.4053761515,-1.4191069482,2.8853898887,9.5222982564,1.5911323246
2.3630718425,-0.4719398489,2.2726782989,0.9649501643,-2.5039946806,-0.3964484258,3.3194399769,3.9532671630,1.1421634653,1.7001802059
0.7064421668,0.5036222782,2.5653757077,3.4200381876,1.4788547722,2.5541737118,2.2338427518,3.6634622432,3.7805501736,5.2205566407
1.2768156067,-0.9408555337,2.9615177173,-0.8033652687,-1.1355799775,1.7826928307,-2.1841684248,2.1704237914,1.3227993789,6.5214054557
-0.0185883304,-0.0210269328,2.1197759132,3.5068694570,2.8637714597,-0.2424358144,0.3990641773,4.0555969554,4.9053022074,2.8411801079
2.1340411635,-0.0560926747,1.3150090331,3.3486743753,-0.0619194725,3.4352749935,-1.2818727387,3.1844352007,3.1451234143,3.2270719299
1.2334847670,0.1022261733,-1.0178229063,3.0826719428,0.8124515104,7.8133275643,-0.2644172997,3.4400012309,5.8386764158,2.4363863780
3.7577561854,2.6078915915,1.1028765789,-0.4662313112,2.8925463869,1.9874569134,-0.3322990315,1.9125043301,5.5904916365,-0.7725653171
0.7641091959,0.2234566687,0.6390159607,2.1300961029,1.1911451515,1.4469153183,3.6355344051,5.2762996742,1.5161275534,0.1057174100
0.4458573533,0.1944416269,-0.2447101021,-1.1776454505,1.2208351036,4.8701411999,5.6462665316,0.3711123160,3.0161909111,1.0661119753
0.4844359384,0.8404296078,-1.1890779137,-0.2834962530,0.4599737027,6.0125419030,3.5070037022,0.9176911345,1.4677186796,5.6046776285
-1.0842690513,0.2173623841,2.7224163935,-2.3979865209,0.4110340855,-0.5100286612,4.2252245818,-1.5894103163,3.3845687179,3.0569590293
0.9211147207,2.8965966536,1.1694633268,1.9683805104,-0.6187337172,3.4366842381,-0.7150932674,2.2386131561,3.2350289866,0.7228034723
4.4107678837,0.0187338919,2.2310795930,2.9958529363,1.9520354798,6.2431776333,5.2650787793,6.1332669995,-1.6290565418,5.0584293911
0.9344717854,1.1926626829,2.1720711246,3.6053843011,2.8260977288,0.6212075756,1.7865785612,6.1271792886,2.1890526714,7.7548027232
0.5803138133,1.1086321374,-0.3402402674,-0.1367484906,1.0325986285,4.3117171475,1.1291082334,4.2560936571,2.9958928020,2.6091050398
-0.2929448602,1.4018936931,0.2650364815,-0.8946350152,-0.5275906827,-0.7030252759,3.5673062858,3.9640470097,0.5972138931,2.4732077880
-0.5113750500,1.2380921176,-0.9626281351,3.6702457660,3.2583009564,2.6757896574,4.7367154143,5.0556769404,10.2661995432,2.6428089632
0.3154794351,0.2232630217,-0.5642479404,-0.3254187987,1.4938961671,-0.3213111583,4.2881163543,7.0814279590,1.8317296910,5.8454530894
2.6531918794,0.1400816055,1.6180655538,1.8729578180,3.6490052164,2.9444429276,1.4822467458,2.2056129367,2.3325612467,6.4465515719
0.0240943156,1.6991877260,0.5038508666,-3.6014692832,2.6472679623,-1.5882552985,2.1422132767,1.7918748654,0.7978988098,1.8435190650
1.2880162234,0.1067437237,0.2173282767,3.7960087794,0.8511653692,-1.1526455763,2.5825203871,-1.2616520580,1.8664802782,4.0735524566
-0.3446623041,2.6323515823,-0.1363636737,0.1802022070,1.7091582023,-0.3386392307,0.6909320037,-0.4357309461,4.4779456710,1.8228942656
-0.3686898512,-0.0227579454,4.2632653919,2.4342079310,1.4832961813,0.8517063097,3.1699283566,0.8953924671,8.2690605477,2.4405739665
0.7648447101,0.2456942102,4.9073890329,-1.8626548541,-0.2333068782,1.3007345741,0.3801831036,2.8610392062,4.3244165996,4.1155781787
-0.2454807558,-0.3197669202,1.9636246921,-0.8727908216,4.7560995231,-0.5046470732,-0.4894599605,2.0462786159,0.8655735041,4.6758094737
1.3966469417,2.1991966741,0.9139606083,0.1609726687,0.3412654771,5.4594807448,7.6657521394,0.2791959703,2.0327607343,2.4715531793
2.1958125898,0.7757351866,0.6040028806,3.2610448695,-0.7162199010,3.3926385514,7.3280397342,2.9050335386,0.5039959748,6.6337015090
0.3443386316,2.1164258283,0.0934638798,-1.3806264489,1.6499064001,0.8048589505,0.5433942423,1.2490583120,1.2471413014,-0.0960901891
-0.8785599857,2.0330982883,3.6363394581,2.6812110847,-1.7843937385,-1.8449883254,2.8027197706,8.2553869513,1.9614937445,3.7945139146
4.6062649327,1.0689961294,-0.4987216450,-1.2292284846,10.6307970990,1.1870032557,6.4353605330,0.1740083638,3.7351765489,-0.7371537607
0.1334890332,0.7862783892,5.0385040534,4.5005740925,1.9905285654,-0.2206215203,-0.7101291715,2.8264115152,2.6866910986,2.3573703461
-0.0979347853,-4.8514791909,2.0539597029,3.3076367304,0.6005705393,2.4516818136,3.4933184576,2.3877066075,3.7838394316,6.5045701945
-0.1089213336,1.7524960906,0.9007354636,-0.6499269465,3.9599279065,-0.1352526814,1.6131788816,2.1701489038,0.6703670290,3.3145473155
-0.4322960896,0.6969652179,1.4317376009,1.3619356524,-0.9216681983,1.8167116159,4.5624239864,2.6152323687,-0.0814986952,4.2072439685
0.0263692512,1.2421297533,1.0830988298,-0.7633644470,4.3552257405,1.1468524698,-1.8581923914,0.6923653597,3.3488672140,2.9176494252
-0.4181168601,0.7539178034,5.8591999087,3.1121633731,1.1023119457,1.6995510638,2.3506547800,8.9146157992,1.9856461870,1.9772856541
0.9071515877,0.6765724632,-0.0092518170,3.1796306852,-0.2966440542,5.5382465089,2.4672456225,1.3427156830,1.1909478231,5.6939359936
0.4711275579,0.7647950853,1.1843175826,0.6143921684,2.8019979250,1.5582408951,7.5171831765,3.0306352123,-0.0677108168,-0.1764544180
1.7079648022,-0.2457757528,1.4180327742,1.1101620457,1.9158144430,3.0974539296,3.7895058568,4.2583731802,-1.0429180709,4.2663158529
-0.7121360198,2.9446001308,3.2544587146,1.4622297594,3.4135339592,1.5200777696,3.4741553818,5.1334975150,5.7925644344,2.8922590680
1.2264096622,0.1845307548,-2.5277344083,-1.0013597877,3.5201056970,4.0945003178,-1.3118251907,2.5353019468,0.7147316043,4.0694349328
0.3942709633,0.3813657490,-0.2245910280,-0.4484785044,0.8813561858,-0.0715917742,0.9236569677,3.4017259711,5.5600001141,1.3966273402
1.5207300266,0.5334806057,3.2178536546,3.6380072526,0.3880963579,1.2016209226,-0.6613647195,9.6956624805,0.8407969568,3.9136416084
-0.1331434663,0.2260622710,4.4252610232,9.5825298434,-2.3028493839,1.7699910500,2.3749313717,4.0653324961,1.6947845250,4.3550312059
-0.1225462821,0.6027162659,5.0552635038,-0.6543001248,0.6699541899,0.5816542173,3.0314163950,1.5894609242,4.0185575172,8.4816095958
0.9557175489,1.6132078173,1.9659310744,1.9315526669,1.0186736507,1.8729763184,3.7423693950,-0.4573232724,0.8675209773,-0.0886033892
0.6411556891,-0.6841477046,-0.3680303802,0.7305805652,3.2819095986,1.7508039886,-0.1558047813,2.5971733502,3.9325418019,6.6405824578
0.5601696733,0.7805884711,2.6295884475,-1.7906001390,1.5836013804,0.7620180264,0.0684245896,4.3976933702,0.1508924361,1.7494581366
0.9453412492,-1.4333370777,3.9702025099,1.2507491323,1.3876765768,-2.8860150799,1.4881246421,4.3006448778,0.2611595897,-0.1220090657
0.9881601105,-1.6031738346,1.9117376204,0.6253233190,1.7818769883,2.3068976915,0.7220410961,-0.2833258514,0.7680250644,0.6168168778
0.0089378223,1.0453272619,-1.3837844547,1.0812906324,3.8758944680,0.7421708790,0.8413882912,1.8194234826,6.0642994522,-0.3724073733
-0.1174911732,1.9330144760,1.5679367152,1.0690574045,6.4089595786,3.7656677238,1.5300541480,2.8386959369,4.9345261102,6.4021172281
0.4182329175,-0.1538695565,-1.3823806675,1.8410292407,-2.4485759880,1.4354906459,2.0727705256,1.9220536213,1.8267914936,0.0544843037
-1.2943825046,1.5442884700,1.7094216497,1.8756436245,2.5328376351,4.7349482371,1.4783406817,7.0922216474,1.6816454174,3.6289605647
0.8110491798,2.8047517327,0.9145548707,2.2963045566,1.8145497839,6.6289006414,-0.5011490978,0.2738510943,0.3484650106,2.3720231370
1.7598322448,-1.2131214975,0.4017536175,1.3015691268,2.1301244736,0.3734290038,0.6393058053,1.2243498540,3.5229293264,7.0386117365
-0.9628157357,0.1504323710,2.0272539652,0.6015357903,3.2117680149,4.3538251141,4.9453071619,7.7745378281,-0.8445011515,-0.1732805358
0.3306337941,0.1343531753,-1.0523159834,3.3195411106,4.1398052168,1.5752448585,0.0735173059,3.5063662449,5.1529437467,4.9531115773
0.8066502564,0.1329981701,4.0339901323,1.8362143754,0.3150848864,5.9659144875,7.7729015571,3.6829493254,1.9269220552,1.4162364558
0.3513061575,-0.7831581334,0.3058939980,0.4281485454,3.1873818351,1.0086139395,2.7728220653,1.4329430800,8.1616529338,-0.1695205308
0.1549935709,2.1743390305,4.6657395231,1.2223861983,0.0000674197,-0.8263981227,3.6338921574,5.8303744184,2.0342541047,-0.7661643476
-0.3137427481,1.3892059661,1.2341857588,3.1949915742,-0.7651974301,7.6273876500,1.4511206918,1.3776962594,2.1953567597,6.2349103569
3.0625742148,-1.5990712438,1.4533993336,3.1719454287,0.6611779998,6.6772016831,6.5780466798,3.5294142389,1.5402545188,2.0337717748
0.0286724664,1.1117022134,0.5031859380,2.1762061516,7.0864781743,0.9728862223,10.4333756376,2.6452536132,8.2183457006,5.5864497571
0.1236243731,4.6005346979,-0.2000982002,0.5201935011,2.1579000529,0.3097907628,6.1847925006,3.1606242957,4.6494340153,0.4610131527
-0.0317894101,1.2546434118,-0.8096384713,1.8686518384,-1.1327295980,4.0276860950,3.9972938385,0.9984617178,8.1289386908,4.7121641171
0.5314535785,0.1962739236,-2.0579768888,2.3070477378,0.6265892092,1.5620974002,3.3130147837,-1.5019090040,6.5124112158,-0.8533744429
0.0098424465,-0.8292892631,1.9761102888,2.6052592487,2.9051686934,1.0862976050,1.3190811046,-0.0438949306,0.7555130814,2.0530246913
0.9531572654,1.2870425871,0.7582490934,1.4805281712,2.8124189862,1.5847101647,-1.2688599400,6.4244707998,4.8294185821,3.6217222686
0.1785627476,0.9186626720,0.9223063939,1.4468849269,2.2880982601,0.4924210756,2.3566627691,-0.2888549590,6.6730111174,8.1244205817
-0.8733290509,0.6600586013,-0.4888524822,-1.2226196945,-0.9417956342,2.2883908208,2.4779104841,6.0096000769,4.4207136484,2.4294113913
-0.8105561539,1.1242063750,1.4082602733,0.2412927769,1.3884048783,0.3028374312,5.4199565564,0.7192138269,5.3117459826,-0.0782508350
1.5398530208,1.5584898571,0.4212207555,1.5144184220,2.4923733856,5.5509548046,-0.4940852776,2.5703482347,0.7442706968,3.9313380407
-0.6268185813,-1.1161245218,-0.6699559095,0.1541783279,3.2614383986,0.6545932157,5.0346700512,0.4355050282,5.1111134624,-0.9351829628
0.3545802027,1.5144411125,-0.6714998470,0.1572324862,1.6940161566,2.7340357049,4.1178188283,2.0032595709,7.0628824380,1.4110261856
0.0617679960,1.2842292411,5.3813388068,0.8458494515,1.1301477485,3.2120896191,-1.5261632591,4.1685238678,1.1118084346,6.7015237057
0.8000415747,-0.1422045954,1.0186264016,1.7796182579,1.2502581290,4.3898409485,1.9358984520,2.3875603683,4.0697581908,6.4756480772
1.3867682083,1.8711384141,0.6386395378,-0.6022920018,3.5380399682,-1.2540960476,0.3334401113,0.3196064904,-0.5227755031,-0.3218837201
3.8302007272,1.6946621172,2.1920654173,2.2483321056,4.7734652205,4.3379166080,0.9447078652,3.0883775020,3.1814598696,4.2357954571
0.0108253150,-0.1867360038,0.3816052617,-2.5752466476,2.7140460303,4.8314263799,0.4455571687,2.3622532969,7.4157107228,3.1935852152
-0.2552469099,1.8099196885,1.1045421118,3.0352774310,1.0629595668,4.6953431244,6.1413986238,4.7230193410,3.8493257332,2.7545938464
0.6809743843,-0.2959519235,-0.1646548115,-0.3148062347,5.3003512729,3.4954826143,2.6162418146,2.6193349013,2.9534673928,7.0431446364
0.1129269800,0.7662424437,1.3625320821,0.7064348379,2.8624040145,1.5858755538,0.5064508014,4.5961498444,2.1760516708,1.2212577684
1.7710566213,1.6578091993,0.3896039048,1.5654376740,0.6923437279,1.9240031021,1.1943540022,6.9438932660,0.4950348418,3.0533105350
0.4770294782,1.6622102080,-0.3975720159,1.7120311548,-2.0557608870,1.4209635699,4.0136000454,3.9193361713,2.1865783683,0.6869913587
0.2256010970,3.5879305653,-0.7315398673,2.5823167224,2.2637606432,5.6632419359,3.5786571412,-1.1798457033,3.2516487395,5.7620721762
0.6788497911,-0.8795226377,0.3587275418,4.3070387824,1.2784691768,0.5553244183,3.9918462124,7.6341509852,3.5688955660,5.1411620463
-0.3997462336,0.8130378385,0.6482431072,1.8797766696,-0.3282797693,2.7845685285,1.3141801112,4.2326270316,1.0263667543,5.3584360899
2.3369011393,1.1690102138,0.6421277982,0.2745497917,4.4035531911,-0.0108664272,1.3573915843,-0.4329550492,5.7155509338,8.8399117666
1.2888518700,2.8479870982,0.3625987672,1.4242486828,1.3434471947,1.5512754927,5.1163609409,1.5181834569,1.5999300083,1.0265575917
0.3475287006,1.8985090787,3.9362207781,4.5678065138,2.5700951220,3.8029767624,-1.1641109962,2.8623308470,0.7130406284,0.8819564518
1.7879072129,3.6905374152,0.5145486973,3.2284864838,1.1222585276,3.5782981541,1.0966844789,0.5612354290,0.4864793606,-0.3094948158
0.4260805799,-0.8222565619,-0.1702615160,2.3397257110,4.5422141961,3.7692963684,0.2718331129,5.2409850712,1.1913408341,1.2403082141
-0.3616397282,0.3065661137,0.1858031409,1.1493176255,0.6613310394,3.3709611428,2.3798391223,3.9352329888,5.3794793333,1.9777584835
